StudentID,Věk,Studijní Obor,Ročník,Předmět,Známka
8678,28,Business Management,1,Projektový management,3
6698,27,Business Management,2,Účetnictví,3
2273,29,Softwarový vývoj,2,Data Science,3
7653,27,Business Management,2,Účetnictví,3
2096,26,Softwarový vývoj,3,Databáze,4
9002,19,Softwarový vývoj,2,Umělá inteligence,4
5247,24,Softwarový vývoj,1,Matematika,5
6314,26,Softwarový vývoj,3,Web Development,4
4354,21,Softwarový vývoj,3,Matematika,4
1270,21,Softwarový vývoj,1,Algoritmy,3
2186,27,Business Management,1,Veřejné finance,3
7305,22,Softwarový vývoj,2,Algoritmy,1
3398,30,Softwarový vývoj,3,Anglický jazyk,3
7995,30,Business Management,2,Inovace v podnikání,4
8299,23,Business Management,3,Finance,3
5182,29,Business Management,3,Matematika,3
3230,24,Business Management,1,Obchodní právo,4
7511,26,Softwarový vývoj,2,Anglický jazyk,4
1128,23,Softwarový vývoj,3,Umělá inteligence,5
4672,20,Business Management,2,Účetnictví,3
5765,19,Business Management,3,Účetnictví,5
4970,23,Business Management,2,Finance,5
8545,26,Softwarový vývoj,3,Bezpečnost softwaru,4
6552,20,Softwarový vývoj,2,Systémová architektura,4
1627,21,Business Management,2,Inovace v podnikání,3
7589,20,Business Management,1,Strategické řízení,5
3044,24,Softwarový vývoj,2,Anglický jazyk,3
3341,21,Business Management,1,Projektový management,3
6884,29,Softwarový vývoj,1,Programování,5
9185,23,Business Management,2,Anglický jazyk,5
1249,23,Softwarový vývoj,3,Programování,3
3925,26,Softwarový vývoj,1,Anglický jazyk,4
6043,22,Business Management,2,Lidské zdroje,3
1974,24,Softwarový vývoj,2,Data Science,4
8192,30,Business Management,2,Finance,3
3672,18,Business Management,3,Podniková etika,3
8279,25,Softwarový vývoj,1,Matematika,2
8531,19,Business Management,1,Podniková etika,3
9662,21,Softwarový vývoj,3,UI/UX Design,1
2987,27,Business Management,1,Obchodní právo,2
1090,24,Softwarový vývoj,3,UI/UX Design,3
9721,29,Softwarový vývoj,2,Operační systémy,3
5059,23,Business Management,1,Lidské zdroje,5
3773,21,Softwarový vývoj,3,Programování,1
9383,25,Softwarový vývoj,1,Anglický jazyk,1
8409,30,Business Management,3,Finance,2
5440,30,Softwarový vývoj,1,Software Engineering,1
8347,29,Softwarový vývoj,2,Operační systémy,1
2008,24,Softwarový vývoj,1,UI/UX Design,3
4783,23,Business Management,1,Lidské zdroje,3
7646,22,Softwarový vývoj,3,Matematika,2
5298,22,Business Management,1,Inovace v podnikání,5
5668,28,Softwarový vývoj,1,UI/UX Design,4
5287,24,Softwarový vývoj,3,Cloud Computing,1
3052,28,Softwarový vývoj,3,Anglický jazyk,5
7009,23,Business Management,1,Matematika,4
2716,21,Softwarový vývoj,3,Operační systémy,2
1310,24,Softwarový vývoj,3,Software Engineering,1
5538,22,Softwarový vývoj,3,Cloud Computing,2
2260,24,Business Management,2,Obchodní právo,3
4932,24,Softwarový vývoj,3,Software Engineering,3
1584,28,Business Management,3,Obchodní právo,5
8616,19,Business Management,1,Anglický jazyk,2
9551,29,Business Management,3,Projektový management,2
3866,21,Softwarový vývoj,3,Systémová architektura,4
6898,27,Softwarový vývoj,3,Matematika,3
3011,21,Softwarový vývoj,3,Web Development,4
7251,30,Business Management,2,Projektový management,3
5939,24,Business Management,3,Lidské zdroje,3
5006,25,Softwarový vývoj,1,Algoritmy,5
2625,28,Softwarový vývoj,2,Software Engineering,5
1890,18,Business Management,2,Podniková etika,4
7078,24,Business Management,3,Účetnictví,2
8036,28,Softwarový vývoj,1,Operační systémy,4
9923,23,Business Management,2,Inovace v podnikání,3
4961,27,Softwarový vývoj,3,Matematika,4
3504,18,Softwarový vývoj,3,Web Development,4
9806,25,Softwarový vývoj,3,UI/UX Design,1
4806,22,Softwarový vývoj,1,Cloud Computing,2
7100,30,Softwarový vývoj,2,Matematika,3
2719,24,Business Management,2,Strategické řízení,1
7686,25,Softwarový vývoj,3,Algoritmy,4
2587,24,Softwarový vývoj,3,Software Engineering,2
8000,28,Softwarový vývoj,2,Anglický jazyk,5
1896,29,Business Management,3,Finance,5
6558,29,Business Management,3,Obchodní právo,4
9469,27,Softwarový vývoj,1,Anglický jazyk,2
5647,29,Softwarový vývoj,2,UI/UX Design,4
3432,30,Softwarový vývoj,1,Programování,2
4904,18,Softwarový vývoj,3,Data Science,3
7837,23,Business Management,3,Anglický jazyk,3
2449,28,Softwarový vývoj,2,Bezpečnost softwaru,3
5500,28,Business Management,1,Management,2
6454,28,Business Management,3,Lidské zdroje,2
5117,29,Softwarový vývoj,2,Operační systémy,3
9869,18,Softwarový vývoj,3,Systémová architektura,3
3028,21,Business Management,1,Veřejné finance,2
7845,21,Business Management,1,Podniková etika,2
4758,25,Business Management,2,Inovace v podnikání,4
6904,23,Softwarový vývoj,2,Programování,2
5624,30,Business Management,3,Obchodní právo,3
9848,24,Business Management,1,Účetnictví,4
1165,30,Business Management,3,Strategické řízení,2
5591,29,Business Management,1,Veřejné finance,3
1589,27,Business Management,1,Účetnictví,1
5524,24,Softwarový vývoj,3,Algoritmy,4
3821,24,Softwarový vývoj,3,Umělá inteligence,4
7509,27,Softwarový vývoj,3,Systémová architektura,3
8693,19,Business Management,1,Finance,4
1071,23,Business Management,1,Lidské zdroje,2
4580,25,Softwarový vývoj,2,Software Engineering,4
8962,25,Softwarový vývoj,1,Databáze,5
1268,21,Softwarový vývoj,2,Umělá inteligence,2
3462,24,Softwarový vývoj,1,Systémová architektura,4
2015,26,Softwarový vývoj,2,Anglický jazyk,4
8984,25,Business Management,1,Anglický jazyk,3
1406,19,Softwarový vývoj,3,Data Science,1
8384,30,Business Management,3,Veřejné finance,5
7049,28,Business Management,3,Projektový management,3
7169,25,Business Management,2,Marketing,1
8982,20,Softwarový vývoj,2,Databáze,4
1985,21,Business Management,3,Lidské zdroje,5
5485,20,Business Management,3,Veřejné finance,3
9901,25,Business Management,1,Matematika,3
3618,21,Softwarový vývoj,2,UI/UX Design,3
7289,28,Business Management,2,Management,3
7928,18,Softwarový vývoj,2,Umělá inteligence,5
6368,26,Business Management,1,Účetnictví,1
5621,26,Business Management,2,Matematika,2
8566,18,Softwarový vývoj,2,Software Engineering,2
5670,25,Business Management,3,Účetnictví,5
8658,19,Business Management,3,Mezinárodní obchod,4
2003,24,Softwarový vývoj,2,Operační systémy,4
8504,30,Business Management,3,Marketing,5
3466,18,Softwarový vývoj,1,Bezpečnost softwaru,2
2939,23,Business Management,3,Marketing,3
2635,27,Business Management,2,Management,4
9095,29,Business Management,2,Matematika,4
7265,28,Softwarový vývoj,3,Algoritmy,2
2895,28,Business Management,3,Marketing,4
7524,27,Business Management,3,Matematika,3
2073,25,Business Management,3,Inovace v podnikání,5
6184,28,Business Management,2,Projektový management,2
3402,23,Softwarový vývoj,3,Matematika,4
5895,26,Softwarový vývoj,2,Programování,1
8331,28,Softwarový vývoj,2,Programování,2
2956,18,Business Management,2,Marketing,3
8023,26,Business Management,3,Podniková etika,2
4907,20,Business Management,3,Marketing,3
1807,19,Softwarový vývoj,2,Web Development,4
9378,29,Business Management,3,Inovace v podnikání,4
5827,25,Softwarový vývoj,3,Databáze,4
5524,27,Softwarový vývoj,3,Databáze,2
3284,22,Softwarový vývoj,3,Operační systémy,5
6313,30,Softwarový vývoj,3,Programování,3
1757,18,Business Management,1,Účetnictví,1
5887,18,Softwarový vývoj,1,Programování,4
4854,19,Softwarový vývoj,1,Databáze,4
4558,24,Business Management,3,Obchodní právo,3
1961,19,Softwarový vývoj,3,Operační systémy,3
4847,26,Softwarový vývoj,1,Anglický jazyk,5
7726,23,Softwarový vývoj,1,Umělá inteligence,4
4575,21,Softwarový vývoj,1,Systémová architektura,2
3418,29,Business Management,2,Účetnictví,2
5198,30,Business Management,3,Lidské zdroje,3
2001,21,Softwarový vývoj,2,Operační systémy,3
6244,20,Business Management,1,Obchodní právo,5
8119,26,Softwarový vývoj,2,Software Engineering,2
5066,19,Softwarový vývoj,1,Data Science,2
3845,26,Business Management,2,Matematika,3
9849,20,Softwarový vývoj,3,Web Development,5
6316,21,Business Management,2,Podniková etika,4
1422,26,Business Management,3,Finance,5
7715,20,Softwarový vývoj,1,Data Science,3
5266,23,Business Management,2,Obchodní právo,3
8549,29,Business Management,3,Veřejné finance,5
7316,22,Softwarový vývoj,3,Umělá inteligence,3
3710,23,Business Management,3,Matematika,4
9644,22,Softwarový vývoj,2,Web Development,4
9069,30,Business Management,1,Strategické řízení,4
2657,28,Business Management,3,Management,2
3541,20,Business Management,3,Obchodní právo,4
7763,19,Softwarový vývoj,2,Anglický jazyk,3
4075,27,Business Management,3,Obchodní právo,2
4164,30,Softwarový vývoj,3,Programování,2
3053,26,Softwarový vývoj,2,Operační systémy,2
9479,21,Softwarový vývoj,1,Umělá inteligence,4
6737,27,Softwarový vývoj,2,UI/UX Design,4
4217,29,Softwarový vývoj,2,Anglický jazyk,3
2447,23,Softwarový vývoj,2,Operační systémy,4
7009,26,Business Management,2,Veřejné finance,5
1607,22,Business Management,3,Mezinárodní obchod,5
5552,24,Business Management,1,Anglický jazyk,3
2764,29,Business Management,3,Matematika,3
3671,22,Softwarový vývoj,1,Databáze,3
7519,29,Softwarový vývoj,3,UI/UX Design,3
4962,26,Softwarový vývoj,3,Cloud Computing,2
4177,19,Business Management,2,Marketing,5
4722,20,Business Management,2,Obchodní právo,2
5906,22,Softwarový vývoj,3,Databáze,2
8263,19,Business Management,2,Management,4
6054,29,Business Management,1,Projektový management,2
1808,23,Business Management,2,Lidské zdroje,2
1725,27,Softwarový vývoj,3,Matematika,3
8701,20,Softwarový vývoj,3,Data Science,5
2216,22,Softwarový vývoj,3,Anglický jazyk,2
5051,22,Business Management,3,Management,5
3197,27,Business Management,1,Marketing,5
3806,25,Business Management,3,Anglický jazyk,1
9970,26,Softwarový vývoj,2,Cloud Computing,2
1972,21,Business Management,3,Projektový management,3
6634,27,Softwarový vývoj,3,Web Development,2
8483,18,Softwarový vývoj,2,Operační systémy,2
3123,22,Softwarový vývoj,1,Databáze,3
9790,21,Business Management,2,Obchodní právo,2
1224,22,Softwarový vývoj,1,Systémová architektura,1
2814,28,Softwarový vývoj,3,UI/UX Design,3
2106,26,Softwarový vývoj,1,Data Science,5
1124,25,Softwarový vývoj,3,Programování,3
4246,28,Business Management,1,Obchodní právo,3
3931,28,Business Management,3,Matematika,4
3971,28,Softwarový vývoj,2,Cloud Computing,2
3017,25,Softwarový vývoj,3,Bezpečnost softwaru,2
8415,25,Softwarový vývoj,3,Systémová architektura,3
3415,18,Softwarový vývoj,3,Databáze,3
4096,29,Softwarový vývoj,3,Anglický jazyk,3
2609,24,Business Management,1,Strategické řízení,4
1717,30,Business Management,1,Podniková etika,2
4561,21,Business Management,2,Finance,4
7782,23,Business Management,1,Anglický jazyk,1
2048,21,Business Management,2,Matematika,4
9307,29,Softwarový vývoj,3,Algoritmy,4
8905,22,Softwarový vývoj,1,Bezpečnost softwaru,5
6578,22,Softwarový vývoj,2,UI/UX Design,4
2620,18,Business Management,3,Matematika,1
7548,23,Business Management,2,Obchodní právo,5
8381,27,Softwarový vývoj,2,Databáze,2
5780,25,Business Management,2,Matematika,3
4792,30,Softwarový vývoj,1,Databáze,2
3941,22,Softwarový vývoj,1,Data Science,1
6695,27,Softwarový vývoj,2,Bezpečnost softwaru,2
7401,30,Business Management,2,Projektový management,2
7197,29,Business Management,2,Účetnictví,3
6450,23,Business Management,2,Mezinárodní obchod,5
9975,22,Business Management,2,Mezinárodní obchod,5
9432,18,Softwarový vývoj,1,UI/UX Design,5
6874,22,Softwarový vývoj,2,Programování,3
2553,19,Softwarový vývoj,2,Data Science,5
2012,21,Business Management,2,Matematika,1
9378,19,Business Management,2,Lidské zdroje,5
2881,25,Softwarový vývoj,3,Anglický jazyk,3
7799,30,Business Management,2,Anglický jazyk,5
5586,30,Business Management,3,Strategické řízení,4
9622,24,Business Management,3,Podniková etika,4
9430,26,Business Management,2,Finance,3
7447,21,Business Management,2,Management,1
3345,22,Business Management,3,Podniková etika,3
1075,26,Softwarový vývoj,2,UI/UX Design,3
6877,26,Softwarový vývoj,3,Algoritmy,5
7785,19,Business Management,3,Mezinárodní obchod,5
5922,29,Softwarový vývoj,1,Cloud Computing,3
9090,28,Softwarový vývoj,2,Algoritmy,1
3330,18,Softwarový vývoj,3,Algoritmy,4
5686,20,Business Management,3,Strategické řízení,5
2902,27,Softwarový vývoj,2,Data Science,4
5670,18,Business Management,3,Podniková etika,1
8143,23,Softwarový vývoj,2,Data Science,1
3059,25,Business Management,1,Management,5
1140,21,Business Management,2,Finance,5
2789,28,Business Management,1,Lidské zdroje,1
1016,21,Softwarový vývoj,2,Operační systémy,3
1464,28,Business Management,1,Obchodní právo,2
5471,27,Softwarový vývoj,3,Bezpečnost softwaru,3
2827,18,Business Management,1,Lidské zdroje,2
9711,26,Softwarový vývoj,2,Web Development,4
6956,27,Business Management,3,Veřejné finance,5
1089,25,Softwarový vývoj,3,Matematika,2
5815,30,Business Management,2,Anglický jazyk,3
3851,20,Business Management,2,Matematika,5
3843,20,Business Management,3,Inovace v podnikání,5
7543,30,Softwarový vývoj,3,Data Science,3
6901,27,Softwarový vývoj,2,Programování,3
1969,21,Softwarový vývoj,3,Cloud Computing,4
2094,21,Softwarový vývoj,3,Bezpečnost softwaru,5
7124,19,Softwarový vývoj,2,Bezpečnost softwaru,4
8347,21,Business Management,1,Obchodní právo,4
4195,19,Softwarový vývoj,2,Systémová architektura,5
2404,28,Business Management,3,Veřejné finance,5
7940,28,Softwarový vývoj,3,Cloud Computing,2
5290,24,Softwarový vývoj,3,Bezpečnost softwaru,5
4982,22,Business Management,3,Matematika,2
6555,24,Softwarový vývoj,3,Umělá inteligence,2
8954,23,Softwarový vývoj,3,Cloud Computing,1
5713,19,Business Management,1,Finance,4
4092,29,Softwarový vývoj,3,Software Engineering,3
5159,19,Softwarový vývoj,2,Umělá inteligence,2
7308,18,Softwarový vývoj,1,Algoritmy,3
8478,30,Business Management,3,Marketing,4
9476,18,Business Management,2,Mezinárodní obchod,5
5933,30,Business Management,1,Matematika,2
5926,22,Softwarový vývoj,2,Data Science,2
4969,22,Business Management,3,Podniková etika,4
3965,24,Softwarový vývoj,2,Cloud Computing,2
5319,18,Business Management,1,Matematika,5
9975,22,Softwarový vývoj,2,UI/UX Design,3
8108,19,Softwarový vývoj,2,Algoritmy,3
4939,27,Softwarový vývoj,3,Systémová architektura,5
1044,18,Softwarový vývoj,2,Bezpečnost softwaru,4
2810,24,Business Management,1,Anglický jazyk,3
5566,20,Business Management,1,Inovace v podnikání,4
2909,28,Business Management,3,Účetnictví,2
7364,26,Business Management,3,Veřejné finance,4
3581,22,Softwarový vývoj,2,Algoritmy,4
1691,22,Business Management,1,Anglický jazyk,2
1931,22,Business Management,3,Obchodní právo,4
8910,26,Business Management,1,Strategické řízení,1
7382,30,Business Management,2,Marketing,2
4406,27,Softwarový vývoj,3,Web Development,3
9339,30,Business Management,1,Matematika,4
2032,18,Softwarový vývoj,1,Data Science,4
2311,22,Business Management,1,Obchodní právo,2
9579,27,Business Management,2,Anglický jazyk,1
4121,23,Softwarový vývoj,1,Software Engineering,3
2873,26,Business Management,3,Anglický jazyk,4
7781,20,Business Management,2,Mezinárodní obchod,3
4748,18,Business Management,2,Anglický jazyk,3
1277,29,Softwarový vývoj,3,Matematika,4
2859,28,Softwarový vývoj,3,Umělá inteligence,3
6929,28,Softwarový vývoj,2,UI/UX Design,5
7792,25,Business Management,1,Inovace v podnikání,3
5713,26,Business Management,2,Mezinárodní obchod,2
5675,29,Softwarový vývoj,3,Data Science,2
2170,28,Business Management,2,Matematika,1
9681,23,Business Management,3,Marketing,2
6308,22,Softwarový vývoj,2,Anglický jazyk,4
3462,29,Business Management,3,Projektový management,2
1287,25,Softwarový vývoj,2,Algoritmy,3
6953,29,Softwarový vývoj,1,Algoritmy,1
5282,23,Business Management,3,Lidské zdroje,3
2907,23,Softwarový vývoj,3,Databáze,4
2161,26,Softwarový vývoj,1,Software Engineering,5
1129,26,Business Management,1,Matematika,2
7337,18,Softwarový vývoj,1,Systémová architektura,2
3363,29,Softwarový vývoj,1,Anglický jazyk,3
9151,19,Business Management,1,Veřejné finance,4
6983,18,Softwarový vývoj,1,Matematika,3
1143,19,Softwarový vývoj,2,Systémová architektura,1
9207,20,Softwarový vývoj,2,Data Science,3
8469,30,Business Management,2,Strategické řízení,4
1244,30,Softwarový vývoj,3,Cloud Computing,2
1926,19,Business Management,3,Obchodní právo,5
4178,23,Business Management,1,Mezinárodní obchod,3
3176,21,Softwarový vývoj,3,Operační systémy,4
6002,22,Softwarový vývoj,2,Data Science,1
1886,27,Business Management,2,Finance,4
9532,26,Softwarový vývoj,3,Cloud Computing,4
4398,19,Softwarový vývoj,2,Programování,4
9497,20,Business Management,2,Veřejné finance,3
3654,27,Softwarový vývoj,3,Matematika,5
8392,18,Softwarový vývoj,2,Systémová architektura,3
2371,19,Business Management,2,Účetnictví,4
8135,18,Softwarový vývoj,3,Matematika,4
1320,26,Business Management,3,Matematika,3
5654,20,Business Management,3,Projektový management,4
6300,20,Business Management,1,Finance,5
7761,30,Business Management,2,Projektový management,5
7854,24,Business Management,2,Podniková etika,5
6505,18,Business Management,2,Účetnictví,4
7553,26,Softwarový vývoj,3,Cloud Computing,3
5042,24,Business Management,2,Účetnictví,3
8498,26,Softwarový vývoj,1,Operační systémy,2
7636,25,Softwarový vývoj,2,Programování,3
8362,22,Softwarový vývoj,2,Software Engineering,5
1011,29,Business Management,2,Účetnictví,3
1194,20,Business Management,3,Inovace v podnikání,3
3537,28,Business Management,3,Podniková etika,1
3842,26,Softwarový vývoj,3,Operační systémy,3
3229,22,Softwarový vývoj,3,UI/UX Design,5
4009,26,Business Management,3,Podniková etika,5
8984,20,Softwarový vývoj,1,Bezpečnost softwaru,3
3077,23,Business Management,2,Anglický jazyk,3
8845,30,Business Management,1,Management,1
4867,19,Business Management,3,Matematika,3
5873,20,Softwarový vývoj,1,UI/UX Design,3
9635,19,Business Management,2,Veřejné finance,4
1297,29,Business Management,3,Matematika,4
6856,19,Business Management,3,Lidské zdroje,5
2015,22,Softwarový vývoj,2,Databáze,1
2384,27,Softwarový vývoj,3,Cloud Computing,3
9745,21,Softwarový vývoj,1,Databáze,2
3350,28,Softwarový vývoj,2,UI/UX Design,5
2269,21,Softwarový vývoj,3,Cloud Computing,5
2260,30,Softwarový vývoj,3,Programování,3
8701,25,Softwarový vývoj,2,Bezpečnost softwaru,4
9376,23,Business Management,3,Anglický jazyk,5
5563,27,Business Management,1,Projektový management,3
7897,19,Softwarový vývoj,3,Software Engineering,3
6672,30,Softwarový vývoj,2,Programování,4
6593,18,Softwarový vývoj,3,Programování,5
7155,22,Business Management,3,Anglický jazyk,4
6543,24,Business Management,3,Účetnictví,3
8240,22,Softwarový vývoj,2,Databáze,2
5683,29,Business Management,3,Anglický jazyk,4
2881,21,Business Management,3,Anglický jazyk,4
9713,22,Softwarový vývoj,1,Data Science,3
4809,28,Softwarový vývoj,1,Algoritmy,3
6807,27,Softwarový vývoj,2,Data Science,2
5883,25,Business Management,1,Mezinárodní obchod,5
8206,22,Business Management,2,Matematika,3
5155,26,Business Management,2,Anglický jazyk,4
5673,27,Business Management,3,Anglický jazyk,3
2409,24,Business Management,1,Veřejné finance,5
6197,28,Business Management,1,Strategické řízení,4
8452,30,Business Management,1,Projektový management,1
9718,28,Softwarový vývoj,1,Cloud Computing,3
3172,19,Business Management,1,Lidské zdroje,4
1279,26,Business Management,3,Obchodní právo,5
4977,19,Business Management,1,Finance,4
3669,23,Business Management,3,Lidské zdroje,4
8825,25,Business Management,3,Mezinárodní obchod,2
4981,19,Softwarový vývoj,1,Algoritmy,1
5769,23,Business Management,2,Účetnictví,3
6247,22,Business Management,2,Marketing,3
5427,24,Softwarový vývoj,1,Matematika,4
7135,27,Softwarový vývoj,2,UI/UX Design,3
6573,30,Softwarový vývoj,2,Programování,3
5131,22,Softwarový vývoj,3,Cloud Computing,2
8189,20,Business Management,1,Anglický jazyk,5
5535,23,Softwarový vývoj,1,Data Science,4
3776,24,Business Management,3,Management,2
8697,18,Business Management,1,Anglický jazyk,2
9386,25,Business Management,3,Veřejné finance,5
1662,25,Softwarový vývoj,2,Bezpečnost softwaru,2
9671,30,Softwarový vývoj,2,Umělá inteligence,2
9044,21,Softwarový vývoj,3,Programování,2
5218,25,Softwarový vývoj,1,Anglický jazyk,2
6060,20,Softwarový vývoj,1,Databáze,2
6874,30,Softwarový vývoj,2,Databáze,3
6581,22,Softwarový vývoj,1,Programování,1
3014,20,Softwarový vývoj,3,Programování,5
4789,19,Softwarový vývoj,1,UI/UX Design,4
8148,22,Business Management,3,Strategické řízení,3
8766,25,Softwarový vývoj,2,Programování,3
3364,26,Softwarový vývoj,1,Data Science,3
4629,22,Business Management,2,Mezinárodní obchod,2
6919,20,Business Management,2,Inovace v podnikání,5
6675,29,Business Management,1,Strategické řízení,4
9872,20,Softwarový vývoj,2,Databáze,2
7638,25,Softwarový vývoj,2,Programování,5
5651,20,Softwarový vývoj,3,Operační systémy,3
1609,26,Softwarový vývoj,2,Data Science,4
8940,27,Softwarový vývoj,1,Databáze,5
4866,18,Softwarový vývoj,1,Databáze,4
1371,18,Business Management,2,Finance,4
7998,22,Business Management,3,Projektový management,5
1615,21,Softwarový vývoj,2,Algoritmy,3
7911,20,Softwarový vývoj,2,Software Engineering,3
7010,18,Business Management,2,Matematika,4
3253,24,Business Management,3,Management,3
5942,18,Business Management,3,Projektový management,3
1864,23,Business Management,3,Strategické řízení,3
2268,27,Softwarový vývoj,1,Algoritmy,5
8454,19,Business Management,2,Marketing,3
9976,21,Business Management,3,Podniková etika,5
5571,25,Business Management,1,Projektový management,4
6229,20,Business Management,2,Podniková etika,1
3237,26,Business Management,2,Finance,5
5054,22,Business Management,3,Podniková etika,3
1935,23,Softwarový vývoj,3,Systémová architektura,3
7394,19,Business Management,3,Projektový management,3
8891,18,Softwarový vývoj,3,Bezpečnost softwaru,5
1325,22,Business Management,3,Matematika,2
8774,18,Softwarový vývoj,1,Databáze,3
4861,21,Softwarový vývoj,1,Cloud Computing,2
2985,25,Business Management,2,Veřejné finance,4
5932,29,Softwarový vývoj,3,Operační systémy,2
5603,30,Softwarový vývoj,2,Algoritmy,2
3778,19,Softwarový vývoj,3,UI/UX Design,2
9832,23,Business Management,1,Matematika,5
8754,29,Business Management,2,Lidské zdroje,3
5078,27,Softwarový vývoj,1,Umělá inteligence,1
2367,30,Business Management,2,Strategické řízení,4
5042,22,Business Management,3,Veřejné finance,4
3575,18,Softwarový vývoj,2,UI/UX Design,3
7754,25,Business Management,2,Matematika,5
2581,22,Softwarový vývoj,2,Data Science,3
2986,26,Business Management,2,Anglický jazyk,3
3240,19,Softwarový vývoj,1,Matematika,3
4966,23,Softwarový vývoj,1,Anglický jazyk,3
8604,24,Softwarový vývoj,3,Software Engineering,5
9320,18,Softwarový vývoj,2,Matematika,1
6968,27,Softwarový vývoj,1,Cloud Computing,4
8493,21,Business Management,3,Lidské zdroje,3
5103,19,Business Management,1,Anglický jazyk,2
3076,24,Business Management,1,Finance,3
6231,20,Softwarový vývoj,1,Algoritmy,2
3994,26,Softwarový vývoj,3,Software Engineering,3
4744,25,Business Management,2,Veřejné finance,1
6594,29,Business Management,1,Veřejné finance,4
8531,27,Softwarový vývoj,2,UI/UX Design,4
8371,30,Business Management,2,Strategické řízení,3
2644,24,Business Management,1,Účetnictví,2
4144,25,Business Management,2,Anglický jazyk,3
1242,18,Softwarový vývoj,2,Operační systémy,3
5085,27,Softwarový vývoj,2,Algoritmy,4
8954,29,Softwarový vývoj,3,Web Development,3
8269,23,Softwarový vývoj,3,Bezpečnost softwaru,4
8130,24,Softwarový vývoj,1,Anglický jazyk,4
7828,24,Business Management,1,Projektový management,3
9362,30,Business Management,1,Obchodní právo,5
9844,26,Business Management,1,Matematika,4
7331,24,Softwarový vývoj,1,UI/UX Design,5
4512,29,Softwarový vývoj,3,Matematika,3
2499,24,Softwarový vývoj,1,Algoritmy,3
3158,30,Softwarový vývoj,1,Systémová architektura,4
6162,23,Business Management,1,Finance,3
5039,20,Business Management,3,Matematika,3
3035,30,Softwarový vývoj,2,Systémová architektura,3
8977,23,Softwarový vývoj,1,Web Development,4
1857,26,Softwarový vývoj,3,Matematika,4
4823,28,Business Management,2,Strategické řízení,3
7770,27,Softwarový vývoj,3,Cloud Computing,3
1298,20,Softwarový vývoj,2,Bezpečnost softwaru,4
8244,20,Business Management,3,Projektový management,5
1923,28,Softwarový vývoj,1,Umělá inteligence,4
5232,24,Business Management,2,Matematika,2
5306,24,Softwarový vývoj,3,Software Engineering,4
3799,22,Business Management,2,Management,1
7578,25,Business Management,1,Finance,5
5875,25,Business Management,1,Účetnictví,3
6326,28,Softwarový vývoj,3,Programování,4
7582,28,Business Management,1,Účetnictví,3
2802,19,Business Management,3,Lidské zdroje,3
3657,28,Softwarový vývoj,1,Databáze,4
4346,23,Softwarový vývoj,3,Bezpečnost softwaru,5
3949,22,Business Management,1,Mezinárodní obchod,2
1941,21,Business Management,2,Inovace v podnikání,3
2907,24,Business Management,2,Finance,5
5837,21,Business Management,1,Management,1
9105,22,Business Management,2,Finance,2
2243,25,Softwarový vývoj,2,Algoritmy,3
6696,22,Softwarový vývoj,3,Systémová architektura,5
2466,28,Business Management,1,Podniková etika,3
4957,30,Business Management,1,Matematika,2
2966,28,Business Management,3,Management,3
1375,26,Softwarový vývoj,2,Bezpečnost softwaru,2
1262,27,Softwarový vývoj,2,Software Engineering,2
5362,19,Softwarový vývoj,3,Anglický jazyk,3
7502,19,Business Management,3,Finance,3
8833,26,Softwarový vývoj,2,Databáze,4
2893,19,Business Management,1,Veřejné finance,3
9106,20,Softwarový vývoj,3,Programování,3
2652,23,Softwarový vývoj,1,Data Science,2
6540,21,Softwarový vývoj,2,Bezpečnost softwaru,4
4892,25,Business Management,2,Matematika,4
1599,25,Softwarový vývoj,3,Algoritmy,3
5815,19,Softwarový vývoj,2,Anglický jazyk,2
2912,19,Business Management,1,Matematika,4
9792,20,Softwarový vývoj,3,Web Development,4
9572,28,Business Management,3,Obchodní právo,3
5213,19,Softwarový vývoj,2,Bezpečnost softwaru,3
4637,22,Business Management,1,Veřejné finance,5
6599,18,Business Management,2,Lidské zdroje,4
7448,24,Business Management,1,Anglický jazyk,2
9557,25,Softwarový vývoj,1,Cloud Computing,2
8382,29,Business Management,3,Marketing,5
9982,21,Softwarový vývoj,2,Web Development,2
4569,24,Softwarový vývoj,2,Web Development,2
8707,26,Softwarový vývoj,3,Data Science,1
1746,24,Softwarový vývoj,2,Algoritmy,3
9504,19,Softwarový vývoj,1,Operační systémy,3
5633,19,Business Management,1,Finance,4
1920,27,Business Management,2,Podniková etika,5
8008,27,Softwarový vývoj,3,Anglický jazyk,5
3381,27,Business Management,1,Mezinárodní obchod,3
4618,23,Softwarový vývoj,2,Cloud Computing,3
9989,25,Business Management,2,Podniková etika,5
5443,29,Business Management,1,Účetnictví,1
1272,27,Business Management,1,Finance,3
2773,28,Business Management,2,Marketing,4
3547,30,Softwarový vývoj,1,Bezpečnost softwaru,1
4164,27,Softwarový vývoj,3,Programování,3
5780,28,Softwarový vývoj,1,Programování,3
1946,29,Business Management,3,Anglický jazyk,5
1506,20,Business Management,3,Účetnictví,2
7719,18,Business Management,1,Strategické řízení,4
9435,18,Softwarový vývoj,3,Algoritmy,3
9697,28,Softwarový vývoj,2,Databáze,3
7360,19,Business Management,2,Účetnictví,1
8657,27,Business Management,2,Anglický jazyk,3
4590,23,Business Management,2,Marketing,5
2192,19,Softwarový vývoj,2,Databáze,3
2464,23,Business Management,1,Finance,4
