StudentID,Věk,Studijní Obor,Ročník,Předmět,Známka
1232,24,Business Management,3,Mezinárodní obchod,3
5136,27,Softwarový vývoj,3,Umělá inteligence,4
3806,22,Softwarový vývoj,2,Software Engineering,5
2612,24,Softwarový vývoj,3,Data Science,5
5788,19,Softwarový vývoj,1,Bezpečnost softwaru,2
7489,30,Business Management,2,Mezinárodní obchod,1
8727,28,Business Management,2,Marketing,3
7503,19,Softwarový vývoj,3,Databáze,2
6927,27,Business Management,2,Management,1
8800,24,Softwarový vývoj,3,Operační systémy,2
9626,30,Business Management,1,Management,1
5489,27,Softwarový vývoj,2,UI/UX Design,3
4333,20,Softwarový vývoj,3,Web Development,1
4194,26,Softwarový vývoj,3,UI/UX Design,1
4598,26,Business Management,2,Lidské zdroje,5
6449,19,Softwarový vývoj,1,Data Science,1
6615,22,Business Management,2,Matematika,5
4637,19,Softwarový vývoj,2,UI/UX Design,2
7649,18,Softwarový vývoj,3,Databáze,5
3609,22,Business Management,1,Inovace v podnikání,4
2646,18,Business Management,3,Management,3
8620,20,Business Management,1,Veřejné finance,2
5006,28,Softwarový vývoj,1,Data Science,5
9285,21,Business Management,2,Marketing,5
8309,25,Softwarový vývoj,2,Anglický jazyk,4
1871,28,Softwarový vývoj,1,Data Science,2
9106,24,Softwarový vývoj,3,Programování,3
8084,24,Business Management,3,Inovace v podnikání,4
2613,21,Softwarový vývoj,2,Anglický jazyk,2
6380,19,Softwarový vývoj,3,Matematika,3
7716,29,Softwarový vývoj,1,Algoritmy,2
3797,29,Business Management,2,Anglický jazyk,5
5636,20,Softwarový vývoj,2,Algoritmy,5
6964,29,Business Management,1,Projektový management,1
1460,19,Business Management,3,Mezinárodní obchod,3
2035,28,Softwarový vývoj,1,Bezpečnost softwaru,3
5734,28,Business Management,3,Účetnictví,3
8069,18,Softwarový vývoj,2,Programování,3
3804,25,Softwarový vývoj,1,Bezpečnost softwaru,3
2221,28,Softwarový vývoj,1,Matematika,5
6951,21,Business Management,3,Účetnictví,3
5670,18,Softwarový vývoj,2,Umělá inteligence,1
5257,29,Business Management,3,Obchodní právo,1
8868,26,Business Management,3,Management,1
3521,28,Softwarový vývoj,3,Operační systémy,3
8072,19,Business Management,1,Projektový management,4
5321,21,Softwarový vývoj,1,Programování,1
4185,28,Softwarový vývoj,1,Systémová architektura,4
5706,23,Business Management,2,Finance,2
7608,20,Business Management,3,Marketing,5
3773,30,Softwarový vývoj,2,Algoritmy,3
3223,28,Softwarový vývoj,2,Bezpečnost softwaru,3
7983,23,Softwarový vývoj,1,Anglický jazyk,3
4633,28,Softwarový vývoj,2,Programování,1
5018,21,Softwarový vývoj,2,Programování,5
1659,21,Softwarový vývoj,1,Systémová architektura,3
4851,22,Business Management,1,Inovace v podnikání,3
3806,20,Business Management,2,Lidské zdroje,4
2811,20,Softwarový vývoj,1,Cloud Computing,4
6148,18,Softwarový vývoj,3,Systémová architektura,5
6316,27,Softwarový vývoj,2,Programování,3
7334,27,Business Management,2,Management,3
6221,23,Softwarový vývoj,1,Operační systémy,5
2217,23,Business Management,3,Matematika,4
7808,22,Business Management,1,Matematika,5
8672,28,Business Management,2,Inovace v podnikání,3
2851,18,Softwarový vývoj,3,UI/UX Design,3
8687,27,Softwarový vývoj,3,Umělá inteligence,2
1052,29,Business Management,1,Obchodní právo,5
2563,19,Business Management,2,Inovace v podnikání,1
3063,18,Softwarový vývoj,2,Bezpečnost softwaru,5
4643,26,Business Management,2,Účetnictví,3
5329,18,Business Management,1,Podniková etika,1
7385,21,Business Management,3,Matematika,1
9190,30,Business Management,1,Účetnictví,1
5775,19,Business Management,1,Matematika,2
5272,18,Business Management,2,Anglický jazyk,1
7663,25,Business Management,3,Projektový management,5
8192,22,Business Management,2,Projektový management,1
4474,27,Softwarový vývoj,1,Anglický jazyk,3
6762,28,Softwarový vývoj,1,Programování,3
2078,23,Business Management,1,Anglický jazyk,2
9713,25,Business Management,1,Marketing,3
8623,28,Business Management,1,Veřejné finance,1
9356,26,Softwarový vývoj,3,Umělá inteligence,4
3482,27,Business Management,3,Finance,3
7010,28,Business Management,1,Marketing,1
7963,24,Softwarový vývoj,3,Systémová architektura,2
5911,19,Softwarový vývoj,2,Bezpečnost softwaru,3
9193,20,Softwarový vývoj,2,Data Science,4
2978,22,Business Management,1,Účetnictví,5
2743,29,Softwarový vývoj,2,Cloud Computing,1
9623,25,Business Management,1,Podniková etika,5
5783,18,Business Management,3,Inovace v podnikání,2
5649,24,Business Management,3,Matematika,2
2613,27,Business Management,3,Obchodní právo,1
3719,19,Business Management,1,Mezinárodní obchod,1
6280,30,Business Management,1,Projektový management,3
2178,29,Softwarový vývoj,2,Software Engineering,1
1807,27,Business Management,2,Matematika,5
8163,29,Softwarový vývoj,1,Software Engineering,5
1213,22,Softwarový vývoj,3,Cloud Computing,1
8736,25,Business Management,1,Veřejné finance,4
3858,24,Business Management,3,Mezinárodní obchod,1
4144,21,Softwarový vývoj,3,Anglický jazyk,2
7609,24,Softwarový vývoj,3,Data Science,5
6242,20,Softwarový vývoj,3,Bezpečnost softwaru,3
8857,27,Business Management,1,Veřejné finance,2
3193,26,Softwarový vývoj,3,Data Science,4
5106,28,Business Management,3,Strategické řízení,1
5654,18,Softwarový vývoj,3,Umělá inteligence,2
7721,29,Softwarový vývoj,1,Cloud Computing,4
7029,21,Business Management,2,Veřejné finance,2
5661,19,Business Management,2,Účetnictví,1
4333,29,Softwarový vývoj,1,UI/UX Design,3
6050,27,Softwarový vývoj,3,Databáze,5
5339,30,Softwarový vývoj,3,UI/UX Design,1
1407,26,Softwarový vývoj,2,UI/UX Design,4
5170,22,Softwarový vývoj,1,Umělá inteligence,5
4243,20,Business Management,1,Podniková etika,1
4661,18,Business Management,2,Strategické řízení,5
1136,20,Softwarový vývoj,3,Matematika,4
2149,26,Softwarový vývoj,3,Matematika,1
2547,19,Softwarový vývoj,1,Software Engineering,4
1545,28,Business Management,2,Finance,1
6880,25,Business Management,1,Mezinárodní obchod,4
7458,22,Business Management,3,Strategické řízení,3
1693,30,Business Management,1,Mezinárodní obchod,2
7007,18,Business Management,2,Veřejné finance,2
3084,20,Business Management,2,Management,4
7853,20,Business Management,3,Podniková etika,5
6470,21,Business Management,1,Lidské zdroje,5
2444,22,Business Management,1,Obchodní právo,2
5107,28,Softwarový vývoj,3,Databáze,5
4930,24,Softwarový vývoj,2,Umělá inteligence,1
7485,30,Business Management,2,Účetnictví,5
9688,29,Softwarový vývoj,3,Systémová architektura,1
4561,26,Business Management,3,Inovace v podnikání,2
4734,26,Business Management,3,Účetnictví,4
6280,25,Business Management,1,Inovace v podnikání,3
8595,22,Business Management,1,Matematika,5
2380,27,Softwarový vývoj,2,UI/UX Design,3
8187,28,Business Management,3,Účetnictví,1
6138,24,Business Management,3,Marketing,2
8574,23,Softwarový vývoj,2,Databáze,4
9154,27,Softwarový vývoj,1,Software Engineering,3
2726,23,Softwarový vývoj,2,Bezpečnost softwaru,3
2921,26,Business Management,1,Podniková etika,5
4270,28,Softwarový vývoj,1,Programování,3
3936,27,Softwarový vývoj,3,Data Science,4
8516,20,Softwarový vývoj,2,Data Science,1
4190,24,Softwarový vývoj,1,Bezpečnost softwaru,5
9862,28,Business Management,2,Veřejné finance,2
6114,30,Business Management,2,Podniková etika,1
9047,22,Softwarový vývoj,1,Matematika,2
7519,29,Softwarový vývoj,2,Cloud Computing,4
3314,29,Business Management,3,Strategické řízení,5
5697,27,Softwarový vývoj,2,Software Engineering,4
3747,29,Softwarový vývoj,2,Data Science,2
7364,24,Softwarový vývoj,2,Data Science,5
7164,25,Business Management,1,Mezinárodní obchod,3
3632,26,Softwarový vývoj,2,Cloud Computing,4
1242,25,Business Management,2,Účetnictví,1
6955,19,Business Management,3,Projektový management,4
5226,19,Softwarový vývoj,1,UI/UX Design,5
4667,28,Softwarový vývoj,3,Algoritmy,2
8644,21,Softwarový vývoj,1,Operační systémy,2
8991,30,Softwarový vývoj,2,Databáze,2
5894,30,Business Management,2,Obchodní právo,1
9319,28,Business Management,3,Inovace v podnikání,5
6191,23,Softwarový vývoj,2,Web Development,4
6820,27,Softwarový vývoj,3,Data Science,4
7175,29,Softwarový vývoj,3,Anglický jazyk,2
6196,25,Softwarový vývoj,2,Operační systémy,4
8773,24,Softwarový vývoj,1,Operační systémy,3
1036,26,Business Management,1,Finance,5
5624,30,Business Management,2,Marketing,3
8556,18,Business Management,2,Strategické řízení,3
3505,28,Business Management,2,Strategické řízení,4
5716,27,Softwarový vývoj,1,Bezpečnost softwaru,3
7854,18,Softwarový vývoj,1,Data Science,3
7862,27,Softwarový vývoj,1,Bezpečnost softwaru,3
3552,19,Business Management,2,Mezinárodní obchod,4
1203,25,Business Management,2,Veřejné finance,1
8914,24,Business Management,2,Účetnictví,4
2416,21,Business Management,3,Management,2
2785,25,Business Management,3,Obchodní právo,1
7382,28,Business Management,3,Management,4
6108,22,Business Management,1,Anglický jazyk,3
2398,30,Softwarový vývoj,2,Programování,4
9091,19,Business Management,2,Účetnictví,3
4106,24,Business Management,1,Anglický jazyk,2
8282,26,Business Management,2,Veřejné finance,1
1326,30,Softwarový vývoj,2,Cloud Computing,2
4630,28,Business Management,3,Strategické řízení,3
3070,24,Business Management,3,Veřejné finance,4
3274,25,Softwarový vývoj,2,Software Engineering,2
4539,21,Softwarový vývoj,3,Databáze,1
4523,26,Softwarový vývoj,3,Bezpečnost softwaru,4
3126,28,Softwarový vývoj,2,Web Development,2
3179,27,Softwarový vývoj,2,Umělá inteligence,4
9997,29,Softwarový vývoj,1,UI/UX Design,3
2407,23,Softwarový vývoj,2,Bezpečnost softwaru,2
6942,21,Softwarový vývoj,2,Umělá inteligence,3
7010,19,Business Management,1,Projektový management,1
2205,18,Business Management,3,Matematika,1
1906,29,Business Management,3,Projektový management,4
2215,21,Softwarový vývoj,1,Systémová architektura,1
1513,25,Softwarový vývoj,3,Bezpečnost softwaru,2
9051,26,Business Management,1,Inovace v podnikání,2
5180,24,Business Management,2,Podniková etika,4
7848,29,Softwarový vývoj,3,Algoritmy,4
1602,26,Business Management,2,Finance,1
8312,25,Business Management,2,Mezinárodní obchod,5
6004,19,Softwarový vývoj,2,Software Engineering,3
6651,24,Softwarový vývoj,1,UI/UX Design,2
4291,29,Softwarový vývoj,3,Anglický jazyk,2
9921,20,Business Management,1,Inovace v podnikání,4
1800,27,Softwarový vývoj,3,Operační systémy,1
5704,26,Softwarový vývoj,3,UI/UX Design,5
2928,20,Softwarový vývoj,3,Algoritmy,4
1370,24,Softwarový vývoj,3,Cloud Computing,4
9764,27,Business Management,2,Podniková etika,3
2793,29,Business Management,3,Strategické řízení,3
3329,28,Softwarový vývoj,3,Systémová architektura,1
5390,21,Business Management,1,Strategické řízení,1
3774,30,Business Management,3,Strategické řízení,4
4620,29,Business Management,1,Lidské zdroje,5
8647,18,Softwarový vývoj,2,Systémová architektura,4
8531,26,Softwarový vývoj,2,Bezpečnost softwaru,4
6263,19,Business Management,3,Účetnictví,5
6334,25,Softwarový vývoj,1,Operační systémy,5
4288,26,Business Management,2,Matematika,3
2839,20,Business Management,2,Účetnictví,1
9077,24,Business Management,2,Finance,4
9083,26,Business Management,3,Veřejné finance,1
6735,30,Business Management,1,Matematika,3
7626,22,Business Management,3,Účetnictví,5
7168,19,Softwarový vývoj,3,Databáze,2
7368,20,Softwarový vývoj,1,Cloud Computing,3
8238,24,Softwarový vývoj,1,Software Engineering,1
7089,22,Softwarový vývoj,3,Web Development,4
1555,23,Business Management,2,Projektový management,2
2370,28,Softwarový vývoj,2,Matematika,4
6280,30,Softwarový vývoj,3,Programování,2
9026,23,Softwarový vývoj,3,Software Engineering,4
6919,24,Business Management,2,Účetnictví,5
4828,24,Softwarový vývoj,1,UI/UX Design,1
2419,20,Softwarový vývoj,3,Algoritmy,2
1037,21,Business Management,3,Veřejné finance,5
8012,19,Business Management,1,Účetnictví,3
8400,27,Softwarový vývoj,3,Databáze,2
2041,19,Business Management,1,Finance,5
3697,26,Business Management,3,Marketing,1
7114,21,Business Management,2,Obchodní právo,4
8629,26,Softwarový vývoj,1,Software Engineering,5
9893,26,Softwarový vývoj,1,Umělá inteligence,3
9908,29,Softwarový vývoj,1,Web Development,1
9535,26,Softwarový vývoj,2,Umělá inteligence,2
1109,22,Business Management,1,Marketing,4
9907,29,Business Management,2,Podniková etika,5
7264,28,Business Management,2,Matematika,4
1785,18,Softwarový vývoj,1,Databáze,1
3311,23,Softwarový vývoj,2,Anglický jazyk,1
1582,20,Softwarový vývoj,1,Cloud Computing,1
6519,22,Business Management,3,Mezinárodní obchod,1
8075,20,Softwarový vývoj,1,Web Development,5
4768,28,Business Management,3,Projektový management,5
4182,25,Softwarový vývoj,2,Cloud Computing,4
2840,25,Business Management,1,Anglický jazyk,3
8029,29,Business Management,3,Podniková etika,1
8376,23,Business Management,1,Účetnictví,2
1272,30,Softwarový vývoj,3,Umělá inteligence,2
8598,25,Business Management,2,Matematika,3
3629,24,Business Management,3,Marketing,4
2079,23,Softwarový vývoj,3,Operační systémy,2
1990,30,Softwarový vývoj,3,Web Development,3
4569,29,Softwarový vývoj,3,Bezpečnost softwaru,4
5587,27,Business Management,3,Inovace v podnikání,1
3580,28,Softwarový vývoj,3,Matematika,4
7751,26,Business Management,2,Podniková etika,2
6269,24,Softwarový vývoj,2,Bezpečnost softwaru,5
7618,20,Business Management,2,Mezinárodní obchod,2
6936,23,Business Management,1,Strategické řízení,4
1471,19,Business Management,3,Finance,3
5136,22,Business Management,3,Marketing,3
4502,25,Softwarový vývoj,3,Web Development,3
1511,18,Business Management,2,Inovace v podnikání,1
4002,23,Softwarový vývoj,3,Algoritmy,5
6288,28,Business Management,3,Podniková etika,5
1871,21,Business Management,2,Inovace v podnikání,2
8296,29,Softwarový vývoj,2,Bezpečnost softwaru,4
2520,19,Softwarový vývoj,1,Databáze,1
3822,18,Softwarový vývoj,1,Bezpečnost softwaru,5
4863,25,Softwarový vývoj,3,Web Development,3
3787,19,Softwarový vývoj,1,Programování,1
8746,26,Business Management,3,Management,1
2223,24,Business Management,2,Matematika,4
2427,29,Softwarový vývoj,3,UI/UX Design,4
4167,28,Softwarový vývoj,1,Operační systémy,3
8512,23,Softwarový vývoj,2,Databáze,3
4373,20,Business Management,3,Marketing,3
3402,22,Softwarový vývoj,2,UI/UX Design,1
7407,19,Business Management,1,Veřejné finance,1
2896,24,Business Management,2,Mezinárodní obchod,3
5059,25,Business Management,3,Strategické řízení,1
7958,30,Softwarový vývoj,3,Umělá inteligence,5
6308,28,Business Management,2,Účetnictví,1
1103,25,Softwarový vývoj,1,Algoritmy,3
4839,28,Business Management,3,Management,3
4722,19,Business Management,1,Projektový management,3
7735,23,Business Management,3,Podniková etika,4
3265,29,Business Management,1,Finance,3
6978,24,Business Management,3,Management,5
8653,30,Softwarový vývoj,1,Databáze,4
2518,27,Softwarový vývoj,1,Matematika,5
6812,21,Business Management,2,Management,1
7379,18,Business Management,1,Finance,4
8808,21,Business Management,2,Management,4
9530,22,Softwarový vývoj,3,Data Science,5
5212,22,Business Management,3,Lidské zdroje,5
3245,23,Business Management,3,Strategické řízení,3
4739,19,Softwarový vývoj,2,Umělá inteligence,3
2865,27,Softwarový vývoj,2,Umělá inteligence,5
5900,28,Softwarový vývoj,2,Systémová architektura,4
3320,27,Softwarový vývoj,2,Algoritmy,3
6416,25,Softwarový vývoj,2,UI/UX Design,1
2622,25,Business Management,1,Mezinárodní obchod,5
7434,30,Softwarový vývoj,1,Umělá inteligence,4
3861,22,Business Management,3,Marketing,1
3657,21,Softwarový vývoj,2,Programování,3
8934,26,Business Management,1,Management,5
7427,30,Softwarový vývoj,3,Algoritmy,3
8973,19,Softwarový vývoj,2,Cloud Computing,5
9114,26,Business Management,3,Finance,3
6202,26,Softwarový vývoj,3,Databáze,1
6491,21,Softwarový vývoj,2,Anglický jazyk,4
2524,18,Softwarový vývoj,2,Software Engineering,4
6832,28,Business Management,3,Podniková etika,1
6258,27,Softwarový vývoj,1,Operační systémy,2
2345,22,Business Management,3,Účetnictví,4
8617,24,Business Management,1,Matematika,2
3443,28,Business Management,2,Anglický jazyk,1
1696,23,Business Management,2,Mezinárodní obchod,3
5362,25,Softwarový vývoj,1,Programování,3
6920,19,Business Management,1,Mezinárodní obchod,2
6782,23,Softwarový vývoj,2,Cloud Computing,3
6243,23,Softwarový vývoj,3,Algoritmy,4
2652,21,Softwarový vývoj,1,Data Science,2
3327,25,Business Management,3,Obchodní právo,5
4138,21,Softwarový vývoj,1,Umělá inteligence,1
8837,23,Softwarový vývoj,3,UI/UX Design,5
7702,26,Softwarový vývoj,2,Anglický jazyk,1
4424,29,Business Management,3,Veřejné finance,3
2481,20,Business Management,1,Matematika,5
6620,29,Softwarový vývoj,3,Umělá inteligence,5
8945,27,Business Management,2,Anglický jazyk,5
7860,29,Softwarový vývoj,1,Web Development,2
4355,18,Softwarový vývoj,1,Umělá inteligence,1
7623,21,Softwarový vývoj,3,Operační systémy,5
6122,21,Business Management,3,Management,4
5722,23,Business Management,1,Projektový management,2
2459,27,Business Management,2,Management,4
7717,29,Softwarový vývoj,1,Matematika,4
3697,23,Softwarový vývoj,1,Programování,5
8493,22,Softwarový vývoj,2,Systémová architektura,1
6575,27,Business Management,1,Anglický jazyk,1
3315,20,Softwarový vývoj,2,Anglický jazyk,1
4107,29,Softwarový vývoj,3,Umělá inteligence,1
1251,23,Business Management,2,Mezinárodní obchod,3
6298,27,Softwarový vývoj,1,Data Science,1
3267,27,Business Management,2,Matematika,2
3352,28,Softwarový vývoj,2,Anglický jazyk,3
5337,24,Softwarový vývoj,2,Matematika,3
3426,24,Softwarový vývoj,3,Anglický jazyk,2
5695,30,Softwarový vývoj,3,Web Development,4
3366,23,Business Management,2,Obchodní právo,4
6966,23,Business Management,3,Mezinárodní obchod,3
8897,21,Softwarový vývoj,1,Operační systémy,3
1099,29,Softwarový vývoj,3,Data Science,3
6011,29,Business Management,1,Mezinárodní obchod,4
3984,28,Softwarový vývoj,1,Data Science,5
9393,29,Business Management,3,Mezinárodní obchod,5
4368,18,Softwarový vývoj,1,Cloud Computing,3
6416,19,Business Management,3,Veřejné finance,2
9850,19,Business Management,1,Anglický jazyk,2
5427,22,Business Management,2,Lidské zdroje,1
8035,23,Business Management,1,Účetnictví,3
6888,26,Softwarový vývoj,2,UI/UX Design,2
4163,26,Business Management,1,Matematika,4
7887,25,Softwarový vývoj,1,UI/UX Design,2
2681,18,Business Management,1,Anglický jazyk,5
5948,25,Softwarový vývoj,1,Bezpečnost softwaru,5
4590,29,Business Management,3,Obchodní právo,3
1964,25,Softwarový vývoj,1,Databáze,2
4113,21,Business Management,3,Marketing,4
4537,29,Softwarový vývoj,1,Bezpečnost softwaru,5
2268,24,Business Management,2,Podniková etika,2
3889,18,Business Management,3,Management,4
4235,25,Business Management,2,Projektový management,3
3282,23,Softwarový vývoj,3,Cloud Computing,5
3580,27,Softwarový vývoj,2,UI/UX Design,5
7642,22,Business Management,1,Anglický jazyk,1
8191,26,Softwarový vývoj,1,Software Engineering,2
8211,22,Business Management,2,Matematika,5
1097,23,Softwarový vývoj,1,Databáze,4
2734,30,Business Management,2,Lidské zdroje,5
3366,30,Business Management,2,Obchodní právo,4
1669,27,Business Management,1,Management,1
5088,27,Business Management,1,Obchodní právo,1
1373,19,Softwarový vývoj,3,Programování,5
4179,19,Softwarový vývoj,3,Matematika,5
9227,22,Business Management,2,Mezinárodní obchod,1
2139,29,Softwarový vývoj,1,Systémová architektura,2
2991,30,Softwarový vývoj,1,Algoritmy,1
4368,27,Business Management,1,Podniková etika,2
9893,23,Business Management,2,Matematika,2
4785,20,Softwarový vývoj,2,Web Development,2
9752,28,Business Management,1,Anglický jazyk,4
4226,25,Softwarový vývoj,3,Umělá inteligence,2
2550,27,Softwarový vývoj,1,Umělá inteligence,5
1680,28,Business Management,1,Účetnictví,2
1814,19,Business Management,2,Matematika,5
7069,18,Business Management,1,Matematika,3
4622,25,Business Management,1,Podniková etika,3
8936,24,Business Management,2,Finance,2
1810,18,Business Management,2,Strategické řízení,1
2399,29,Business Management,3,Veřejné finance,1
4519,30,Softwarový vývoj,2,Anglický jazyk,2
5066,20,Business Management,2,Veřejné finance,3
3876,21,Softwarový vývoj,1,Anglický jazyk,2
9110,27,Softwarový vývoj,3,Bezpečnost softwaru,4
3916,28,Business Management,1,Inovace v podnikání,1
9918,23,Softwarový vývoj,1,Umělá inteligence,5
2969,28,Softwarový vývoj,1,Cloud Computing,3
5682,18,Business Management,1,Finance,2
4889,30,Softwarový vývoj,2,Algoritmy,1
9668,21,Softwarový vývoj,2,Data Science,4
4844,30,Softwarový vývoj,3,Umělá inteligence,1
7138,23,Softwarový vývoj,3,Anglický jazyk,2
6358,20,Business Management,1,Matematika,3
9803,26,Business Management,1,Podniková etika,3
1151,18,Business Management,1,Mezinárodní obchod,4
9763,29,Business Management,2,Marketing,2
8687,25,Softwarový vývoj,3,Matematika,4
9706,24,Softwarový vývoj,1,Algoritmy,5
4232,27,Business Management,3,Management,1
3526,28,Softwarový vývoj,2,Databáze,3
1872,18,Softwarový vývoj,1,Cloud Computing,3
4871,21,Softwarový vývoj,1,Web Development,5
9075,25,Softwarový vývoj,1,Systémová architektura,5
2719,28,Softwarový vývoj,1,Operační systémy,4
4398,27,Business Management,3,Podniková etika,2
1030,23,Softwarový vývoj,2,Databáze,4
5035,20,Softwarový vývoj,3,Web Development,5
3261,20,Business Management,3,Inovace v podnikání,3
5258,22,Softwarový vývoj,2,Data Science,3
4787,26,Softwarový vývoj,2,Bezpečnost softwaru,3
7866,26,Business Management,2,Účetnictví,5
8746,28,Business Management,2,Obchodní právo,4
8945,23,Business Management,3,Podniková etika,5
3628,24,Business Management,3,Anglický jazyk,1
3191,20,Softwarový vývoj,2,Anglický jazyk,1
1296,30,Business Management,3,Veřejné finance,5
1436,22,Business Management,1,Anglický jazyk,1
9325,27,Softwarový vývoj,2,Data Science,1
6758,25,Softwarový vývoj,1,Operační systémy,4
4784,25,Business Management,1,Finance,2
8487,29,Softwarový vývoj,3,Algoritmy,1
4496,20,Softwarový vývoj,3,Bezpečnost softwaru,4
3734,25,Business Management,1,Marketing,2
5036,25,Business Management,3,Lidské zdroje,4
8906,25,Softwarový vývoj,1,Algoritmy,1
9199,26,Business Management,1,Účetnictví,4
1291,25,Business Management,2,Veřejné finance,4
2270,22,Softwarový vývoj,3,UI/UX Design,5
9687,23,Softwarový vývoj,3,Cloud Computing,4
8333,22,Business Management,1,Strategické řízení,1
7149,26,Softwarový vývoj,2,Programování,5
9940,28,Softwarový vývoj,3,Web Development,2
9171,27,Softwarový vývoj,3,Umělá inteligence,5
7722,27,Business Management,2,Mezinárodní obchod,1
1864,23,Business Management,3,Finance,2
2985,29,Business Management,1,Účetnictví,1
9628,27,Business Management,3,Podniková etika,5
3723,27,Business Management,3,Anglický jazyk,4
1917,29,Business Management,2,Inovace v podnikání,1
1878,22,Business Management,1,Veřejné finance,4
3225,24,Softwarový vývoj,3,Software Engineering,2
6859,29,Softwarový vývoj,3,Matematika,4
1435,26,Softwarový vývoj,1,Systémová architektura,5
9395,29,Softwarový vývoj,2,Matematika,4
4461,26,Softwarový vývoj,3,Umělá inteligence,1
3349,20,Business Management,3,Projektový management,3
1517,28,Business Management,1,Inovace v podnikání,5
2833,19,Softwarový vývoj,2,Matematika,5
1084,29,Business Management,2,Mezinárodní obchod,2
5664,28,Business Management,1,Strategické řízení,5
5875,26,Softwarový vývoj,2,Databáze,1
5595,23,Softwarový vývoj,2,Umělá inteligence,2
6325,25,Softwarový vývoj,3,Operační systémy,3
2727,29,Business Management,2,Mezinárodní obchod,3
2614,18,Business Management,1,Matematika,3
5879,18,Business Management,3,Projektový management,3
2726,28,Business Management,3,Management,2
2359,27,Softwarový vývoj,2,Algoritmy,1
2254,21,Business Management,1,Inovace v podnikání,3
6064,22,Business Management,1,Lidské zdroje,3
1370,21,Business Management,1,Anglický jazyk,2
7860,22,Business Management,1,Matematika,3
8609,28,Business Management,1,Účetnictví,4
1558,25,Business Management,2,Inovace v podnikání,1
7566,23,Softwarový vývoj,3,Umělá inteligence,1
6722,28,Business Management,2,Matematika,5
4827,21,Business Management,1,Inovace v podnikání,4
7432,27,Softwarový vývoj,3,Systémová architektura,4
2719,18,Softwarový vývoj,3,Umělá inteligence,4
8183,20,Softwarový vývoj,2,Programování,3
6814,29,Business Management,2,Projektový management,4
9587,18,Business Management,1,Strategické řízení,5
2043,27,Softwarový vývoj,1,Umělá inteligence,4
5443,22,Business Management,2,Marketing,1
5062,21,Business Management,1,Lidské zdroje,3
8694,24,Business Management,3,Finance,2
5677,21,Business Management,1,Obchodní právo,5
6169,25,Softwarový vývoj,3,Software Engineering,2
9722,22,Business Management,2,Marketing,2
8630,23,Softwarový vývoj,3,Bezpečnost softwaru,3
5931,28,Business Management,1,Inovace v podnikání,5
9364,29,Business Management,1,Management,5
3075,24,Business Management,3,Projektový management,4
2657,28,Softwarový vývoj,2,Data Science,1
3926,19,Business Management,2,Matematika,3
5938,29,Softwarový vývoj,1,Software Engineering,1
5882,27,Softwarový vývoj,2,Data Science,4
9208,28,Softwarový vývoj,1,Operační systémy,4
1556,22,Softwarový vývoj,1,Umělá inteligence,3
8558,26,Softwarový vývoj,1,Databáze,2
3863,24,Business Management,2,Projektový management,2
5676,19,Softwarový vývoj,2,Systémová architektura,2
3667,26,Business Management,1,Management,3
1837,23,Softwarový vývoj,2,Operační systémy,4
7912,21,Softwarový vývoj,2,Data Science,1
7968,30,Softwarový vývoj,2,Data Science,4
8402,26,Business Management,2,Mezinárodní obchod,5
1083,21,Softwarový vývoj,3,Operační systémy,2
3688,22,Business Management,3,Finance,5
3369,30,Softwarový vývoj,2,Web Development,4
1027,25,Business Management,2,Mezinárodní obchod,5
4664,25,Softwarový vývoj,1,Operační systémy,5
7162,25,Business Management,1,Projektový management,5
5421,25,Business Management,3,Management,5
8548,25,Softwarový vývoj,3,Web Development,4
2085,19,Business Management,1,Obchodní právo,5
9712,24,Business Management,3,Finance,1
2111,29,Softwarový vývoj,3,Operační systémy,1
1601,30,Business Management,3,Účetnictví,3
1843,21,Business Management,3,Anglický jazyk,1
8563,18,Softwarový vývoj,1,UI/UX Design,3
4572,22,Softwarový vývoj,3,Cloud Computing,1
9390,30,Softwarový vývoj,2,Umělá inteligence,2
9525,18,Business Management,3,Matematika,2
5485,25,Business Management,2,Marketing,5
6242,21,Business Management,3,Veřejné finance,3
7510,21,Business Management,1,Podniková etika,4
6307,24,Business Management,1,Lidské zdroje,5
8276,24,Business Management,1,Inovace v podnikání,3
4629,25,Softwarový vývoj,1,UI/UX Design,4
1287,22,Softwarový vývoj,3,Data Science,2
3326,30,Softwarový vývoj,1,Software Engineering,4
1072,30,Business Management,3,Management,5
9850,19,Business Management,1,Anglický jazyk,3
3396,29,Softwarový vývoj,3,Software Engineering,5
2523,24,Business Management,1,Strategické řízení,3
8247,26,Softwarový vývoj,2,Algoritmy,1
5365,28,Business Management,2,Podniková etika,4
7318,25,Softwarový vývoj,1,Umělá inteligence,1
4132,28,Softwarový vývoj,1,Anglický jazyk,5
6630,26,Softwarový vývoj,2,Systémová architektura,2
4315,18,Softwarový vývoj,3,Cloud Computing,5
7521,29,Softwarový vývoj,1,Data Science,5
6485,23,Business Management,1,Anglický jazyk,1
6933,24,Softwarový vývoj,3,Operační systémy,2
1218,18,Softwarový vývoj,1,Systémová architektura,1
4290,20,Softwarový vývoj,1,Software Engineering,4
3689,20,Business Management,2,Matematika,3
1711,18,Softwarový vývoj,3,Operační systémy,3
6481,25,Business Management,2,Matematika,2
4114,26,Business Management,2,Anglický jazyk,3
9852,27,Business Management,1,Projektový management,3
