StudentID,Věk,Studijní Obor,Ročník,Předmět,Známka
7915,24,Softwarový vývoj,1,Operační systémy,2
9326,30,Business Management,1,Obchodní právo,3
4644,22,Softwarový vývoj,1,Operační systémy,3
5970,29,Business Management,3,Lidské zdroje,5
9003,25,Softwarový vývoj,1,Web Development,2
4278,24,Business Management,3,Finance,2
8296,22,Softwarový vývoj,3,Umělá inteligence,4
4074,30,Business Management,3,Veřejné finance,3
9312,28,Business Management,3,Anglický jazyk,4
8552,25,Business Management,2,Mezinárodní obchod,4
2637,18,Softwarový vývoj,1,Software Engineering,5
6103,25,Softwarový vývoj,3,Cloud Computing,2
1644,20,Business Management,3,Mezinárodní obchod,3
3032,18,Softwarový vývoj,3,Bezpečnost softwaru,4
3761,26,Business Management,1,Matematika,1
3068,28,Business Management,2,Obchodní právo,5
1241,30,Business Management,1,Strategické řízení,5
3668,23,Business Management,3,Matematika,5
1802,28,Softwarový vývoj,1,Data Science,2
6059,30,Softwarový vývoj,1,Anglický jazyk,4
1195,28,Business Management,1,Management,5
3187,25,Business Management,2,Projektový management,1
3330,28,Softwarový vývoj,3,Web Development,2
5841,27,Softwarový vývoj,2,UI/UX Design,2
4606,29,Business Management,2,Veřejné finance,3
9468,28,Business Management,1,Inovace v podnikání,5
1060,21,Softwarový vývoj,3,Software Engineering,2
4927,30,Softwarový vývoj,3,Software Engineering,5
7296,19,Softwarový vývoj,3,Web Development,1
3591,23,Softwarový vývoj,3,Anglický jazyk,5
9758,19,Business Management,2,Strategické řízení,4
7121,18,Softwarový vývoj,3,Systémová architektura,4
2200,24,Business Management,3,Management,1
3854,24,Business Management,2,Podniková etika,2
8024,23,Softwarový vývoj,3,Cloud Computing,4
7972,29,Softwarový vývoj,3,Programování,3
1136,19,Business Management,1,Matematika,1
2029,22,Softwarový vývoj,3,Algoritmy,1
3594,18,Softwarový vývoj,1,Databáze,5
8206,19,Softwarový vývoj,2,Bezpečnost softwaru,3
1661,30,Business Management,1,Projektový management,4
3472,29,Business Management,2,Veřejné finance,3
1086,22,Business Management,3,Veřejné finance,5
7219,22,Softwarový vývoj,1,Web Development,5
9143,24,Business Management,1,Podniková etika,4
7968,22,Business Management,1,Podniková etika,1
3773,28,Business Management,2,Management,4
2700,23,Business Management,1,Marketing,1
3700,19,Business Management,3,Marketing,4
7815,22,Business Management,3,Účetnictví,4
2647,25,Softwarový vývoj,1,Cloud Computing,4
7038,18,Business Management,3,Matematika,4
6164,28,Business Management,2,Podniková etika,3
6520,30,Softwarový vývoj,1,Systémová architektura,5
4687,30,Business Management,1,Podniková etika,1
1596,27,Business Management,3,Strategické řízení,4
5545,24,Softwarový vývoj,2,Cloud Computing,1
9676,25,Business Management,1,Mezinárodní obchod,3
9837,28,Business Management,1,Finance,4
5757,30,Softwarový vývoj,3,Umělá inteligence,3
5384,22,Softwarový vývoj,2,Databáze,1
9912,21,Softwarový vývoj,2,Cloud Computing,3
5733,18,Business Management,3,Mezinárodní obchod,3
8081,26,Softwarový vývoj,3,Data Science,1
9690,19,Softwarový vývoj,2,Databáze,3
8117,28,Softwarový vývoj,2,Matematika,1
5729,22,Business Management,2,Matematika,5
2673,24,Business Management,1,Strategické řízení,3
9306,25,Business Management,3,Obchodní právo,2
8178,28,Business Management,2,Mezinárodní obchod,2
3294,27,Softwarový vývoj,2,Operační systémy,4
4630,21,Softwarový vývoj,2,Bezpečnost softwaru,3
1146,27,Business Management,3,Lidské zdroje,3
4453,18,Softwarový vývoj,1,UI/UX Design,1
5507,24,Softwarový vývoj,1,Software Engineering,2
6783,29,Business Management,3,Inovace v podnikání,5
8751,30,Business Management,1,Mezinárodní obchod,2
6628,27,Business Management,2,Inovace v podnikání,4
9328,28,Softwarový vývoj,2,Matematika,1
4360,28,Softwarový vývoj,2,Web Development,1
4005,26,Softwarový vývoj,1,Web Development,1
4552,18,Business Management,1,Lidské zdroje,4
1018,18,Softwarový vývoj,3,Umělá inteligence,3
3242,24,Business Management,3,Veřejné finance,5
7318,26,Softwarový vývoj,2,Matematika,4
6097,22,Softwarový vývoj,3,Operační systémy,1
9640,21,Business Management,3,Finance,5
2948,23,Business Management,1,Finance,2
6618,26,Business Management,2,Mezinárodní obchod,2
5236,19,Softwarový vývoj,3,Anglický jazyk,1
7901,22,Softwarový vývoj,3,Algoritmy,5
2920,21,Business Management,1,Lidské zdroje,3
5188,30,Business Management,2,Inovace v podnikání,4
1238,20,Softwarový vývoj,1,Programování,1
1204,22,Softwarový vývoj,1,Systémová architektura,3
6552,24,Business Management,2,Management,2
5927,30,Softwarový vývoj,3,Web Development,5
5390,28,Business Management,1,Management,2
3687,20,Softwarový vývoj,2,Software Engineering,2
5951,20,Business Management,1,Mezinárodní obchod,2
7160,23,Softwarový vývoj,3,Umělá inteligence,3
6388,22,Softwarový vývoj,3,Systémová architektura,4
6126,20,Softwarový vývoj,1,Cloud Computing,4
1816,18,Softwarový vývoj,3,Bezpečnost softwaru,1
1192,27,Softwarový vývoj,1,Operační systémy,2
2776,19,Softwarový vývoj,1,Algoritmy,4
4645,20,Softwarový vývoj,2,Anglický jazyk,2
7314,21,Softwarový vývoj,2,Matematika,4
9442,22,Softwarový vývoj,1,Operační systémy,5
2788,27,Softwarový vývoj,1,Operační systémy,5
8374,26,Softwarový vývoj,1,Software Engineering,2
4700,21,Business Management,1,Podniková etika,5
4893,29,Softwarový vývoj,1,Software Engineering,3
7811,26,Business Management,2,Lidské zdroje,3
3679,22,Softwarový vývoj,1,Software Engineering,5
4904,30,Business Management,2,Inovace v podnikání,5
8260,20,Softwarový vývoj,3,Operační systémy,5
1504,24,Softwarový vývoj,1,Bezpečnost softwaru,1
7773,25,Softwarový vývoj,2,Algoritmy,1
4816,26,Softwarový vývoj,2,UI/UX Design,2
1717,26,Softwarový vývoj,3,Software Engineering,4
5434,23,Business Management,3,Matematika,2
1658,26,Business Management,3,Účetnictví,3
6057,20,Business Management,1,Lidské zdroje,3
5008,19,Softwarový vývoj,1,Bezpečnost softwaru,2
5994,22,Softwarový vývoj,1,Databáze,4
5234,24,Softwarový vývoj,3,Software Engineering,4
4764,28,Softwarový vývoj,2,Web Development,4
5637,24,Business Management,2,Mezinárodní obchod,4
3104,28,Business Management,3,Finance,2
7801,23,Softwarový vývoj,1,Anglický jazyk,1
9575,20,Business Management,2,Veřejné finance,4
3607,23,Softwarový vývoj,2,Algoritmy,2
9385,18,Business Management,2,Finance,5
4719,20,Softwarový vývoj,2,Software Engineering,5
3581,19,Business Management,1,Inovace v podnikání,5
3565,21,Softwarový vývoj,1,Anglický jazyk,3
3763,25,Business Management,1,Účetnictví,3
7328,20,Softwarový vývoj,2,Algoritmy,2
6991,23,Business Management,1,Matematika,1
4406,27,Business Management,2,Matematika,5
9923,18,Business Management,1,Management,5
5780,21,Business Management,2,Účetnictví,4
5177,22,Softwarový vývoj,3,Web Development,5
7476,22,Softwarový vývoj,1,Databáze,1
3604,18,Business Management,3,Marketing,3
9181,26,Business Management,1,Lidské zdroje,2
3382,22,Business Management,3,Projektový management,2
1531,26,Business Management,3,Strategické řízení,3
7079,24,Business Management,3,Mezinárodní obchod,1
1634,22,Softwarový vývoj,1,Cloud Computing,3
1002,26,Business Management,2,Mezinárodní obchod,1
9397,22,Softwarový vývoj,2,Bezpečnost softwaru,2
6951,27,Business Management,2,Účetnictví,1
6626,26,Business Management,1,Projektový management,5
8739,22,Business Management,2,Marketing,5
7003,18,Softwarový vývoj,1,Data Science,4
3890,24,Softwarový vývoj,2,Systémová architektura,2
7239,22,Softwarový vývoj,3,Software Engineering,5
9026,22,Business Management,3,Mezinárodní obchod,2
4306,23,Business Management,3,Marketing,5
1897,23,Business Management,1,Strategické řízení,2
1670,24,Business Management,3,Inovace v podnikání,5
8291,29,Softwarový vývoj,3,Algoritmy,2
2505,25,Softwarový vývoj,2,Software Engineering,1
7460,18,Softwarový vývoj,1,UI/UX Design,1
6167,27,Softwarový vývoj,2,Software Engineering,4
6255,28,Softwarový vývoj,3,Systémová architektura,4
1249,20,Softwarový vývoj,3,Systémová architektura,5
7457,23,Softwarový vývoj,2,Operační systémy,1
2892,18,Business Management,1,Mezinárodní obchod,2
4439,22,Business Management,1,Anglický jazyk,1
3854,22,Softwarový vývoj,2,UI/UX Design,1
4792,27,Business Management,2,Projektový management,4
6330,26,Business Management,1,Účetnictví,1
8871,28,Softwarový vývoj,3,Umělá inteligence,2
9235,19,Business Management,3,Podniková etika,1
4612,24,Softwarový vývoj,1,Data Science,1
3618,26,Business Management,2,Anglický jazyk,5
5678,25,Softwarový vývoj,3,Operační systémy,1
4163,18,Softwarový vývoj,1,Algoritmy,3
3942,18,Softwarový vývoj,3,Software Engineering,3
9411,29,Softwarový vývoj,2,Bezpečnost softwaru,3
2925,19,Business Management,3,Veřejné finance,5
3972,18,Softwarový vývoj,1,Data Science,5
1990,25,Softwarový vývoj,2,Databáze,3
2812,24,Business Management,1,Finance,3
9995,23,Business Management,1,Matematika,1
1489,19,Business Management,3,Veřejné finance,1
6876,28,Business Management,1,Mezinárodní obchod,5
4645,26,Softwarový vývoj,1,Cloud Computing,1
8081,30,Business Management,3,Veřejné finance,3
3891,18,Business Management,3,Obchodní právo,5
4516,18,Softwarový vývoj,3,Umělá inteligence,2
4340,19,Business Management,2,Management,3
7410,24,Softwarový vývoj,3,Anglický jazyk,3
1053,27,Business Management,3,Mezinárodní obchod,4
3575,29,Softwarový vývoj,2,Cloud Computing,2
1615,18,Business Management,2,Lidské zdroje,2
6944,20,Softwarový vývoj,3,Databáze,4
8404,27,Business Management,3,Mezinárodní obchod,3
1954,25,Business Management,3,Mezinárodní obchod,2
2629,29,Softwarový vývoj,1,Systémová architektura,5
7859,24,Business Management,3,Finance,4
9841,25,Business Management,3,Management,1
4278,30,Softwarový vývoj,3,Algoritmy,1
6455,30,Business Management,2,Mezinárodní obchod,3
4801,29,Softwarový vývoj,1,Anglický jazyk,5
3561,23,Business Management,3,Lidské zdroje,5
7539,25,Business Management,3,Veřejné finance,3
1370,22,Business Management,3,Obchodní právo,3
1857,26,Softwarový vývoj,2,Programování,5
5886,27,Business Management,3,Účetnictví,2
8485,28,Business Management,3,Mezinárodní obchod,3
1383,30,Business Management,2,Matematika,2
5334,18,Softwarový vývoj,2,Algoritmy,3
5290,24,Business Management,2,Strategické řízení,3
3725,23,Softwarový vývoj,2,Bezpečnost softwaru,1
7204,25,Business Management,2,Marketing,3
7111,19,Softwarový vývoj,2,UI/UX Design,4
5251,18,Softwarový vývoj,2,Cloud Computing,5
1922,18,Business Management,2,Obchodní právo,5
3915,19,Business Management,2,Mezinárodní obchod,4
8957,22,Softwarový vývoj,3,Databáze,2
4046,24,Softwarový vývoj,1,Cloud Computing,1
2230,30,Softwarový vývoj,3,Databáze,1
8647,26,Business Management,2,Veřejné finance,5
5933,21,Business Management,3,Anglický jazyk,3
4940,30,Softwarový vývoj,2,Web Development,4
7483,26,Softwarový vývoj,1,Web Development,2
1203,28,Softwarový vývoj,1,Web Development,4
1160,20,Softwarový vývoj,2,Databáze,4
9960,29,Softwarový vývoj,2,Programování,5
4748,23,Business Management,3,Účetnictví,2
7718,26,Softwarový vývoj,3,Programování,4
3581,28,Softwarový vývoj,2,Databáze,3
2093,30,Business Management,1,Matematika,2
5500,18,Business Management,3,Management,1
9799,29,Business Management,3,Marketing,3
6710,21,Business Management,1,Projektový management,4
3875,22,Business Management,1,Matematika,3
4191,28,Softwarový vývoj,3,Web Development,2
2837,23,Business Management,2,Marketing,5
1689,28,Softwarový vývoj,1,Anglický jazyk,4
4759,25,Softwarový vývoj,3,Software Engineering,3
3103,29,Business Management,2,Management,2
1365,19,Business Management,2,Finance,2
9092,23,Business Management,2,Anglický jazyk,3
5172,24,Business Management,3,Mezinárodní obchod,5
7033,23,Business Management,3,Mezinárodní obchod,2
3378,21,Softwarový vývoj,1,Databáze,2
2205,23,Softwarový vývoj,1,Bezpečnost softwaru,1
5988,21,Business Management,2,Management,4
6669,26,Softwarový vývoj,2,Systémová architektura,3
3735,30,Business Management,3,Mezinárodní obchod,4
9490,18,Softwarový vývoj,3,Algoritmy,4
1956,29,Softwarový vývoj,1,Programování,3
7623,26,Business Management,1,Mezinárodní obchod,4
2474,28,Softwarový vývoj,3,Databáze,3
5460,21,Softwarový vývoj,2,Databáze,3
8002,20,Business Management,2,Inovace v podnikání,3
7396,28,Business Management,1,Strategické řízení,2
3828,22,Business Management,1,Lidské zdroje,2
3850,20,Softwarový vývoj,2,Databáze,5
3964,18,Business Management,3,Matematika,5
5594,25,Business Management,2,Podniková etika,3
7644,26,Softwarový vývoj,2,Umělá inteligence,5
3850,23,Softwarový vývoj,2,Anglický jazyk,4
1165,19,Business Management,1,Management,1
1919,30,Business Management,2,Veřejné finance,3
9305,23,Softwarový vývoj,2,Systémová architektura,4
4504,23,Business Management,2,Strategické řízení,1
1991,23,Softwarový vývoj,2,Umělá inteligence,5
7047,27,Softwarový vývoj,3,Web Development,3
4839,28,Softwarový vývoj,3,Umělá inteligence,4
2258,29,Softwarový vývoj,1,Cloud Computing,3
8609,26,Softwarový vývoj,2,Operační systémy,4
9706,21,Softwarový vývoj,3,Data Science,2
5804,19,Business Management,1,Podniková etika,1
1067,25,Business Management,2,Účetnictví,4
6660,23,Softwarový vývoj,2,Web Development,5
5478,27,Business Management,2,Finance,5
9210,18,Business Management,2,Podniková etika,1
4521,23,Softwarový vývoj,3,Bezpečnost softwaru,5
1572,19,Softwarový vývoj,3,Data Science,3
8082,21,Softwarový vývoj,2,Web Development,3
8832,19,Softwarový vývoj,2,Databáze,3
6395,21,Softwarový vývoj,1,Programování,3
3258,24,Softwarový vývoj,3,Bezpečnost softwaru,3
7039,25,Business Management,2,Inovace v podnikání,5
1650,20,Softwarový vývoj,1,Programování,4
6741,30,Business Management,1,Matematika,4
7838,18,Softwarový vývoj,2,Systémová architektura,3
3587,27,Business Management,3,Veřejné finance,2
8876,18,Business Management,1,Projektový management,4
4262,27,Business Management,1,Mezinárodní obchod,4
2338,28,Business Management,1,Inovace v podnikání,3
5996,24,Business Management,1,Inovace v podnikání,5
6780,29,Business Management,1,Obchodní právo,1
3827,18,Softwarový vývoj,2,Data Science,3
6232,20,Softwarový vývoj,1,Systémová architektura,1
3217,28,Softwarový vývoj,3,Data Science,3
4539,22,Business Management,3,Obchodní právo,3
8845,28,Softwarový vývoj,1,Algoritmy,1
5383,22,Softwarový vývoj,1,Bezpečnost softwaru,4
3961,28,Softwarový vývoj,1,Systémová architektura,5
4226,21,Business Management,2,Podniková etika,2
7837,25,Business Management,1,Inovace v podnikání,2
8031,20,Softwarový vývoj,2,Umělá inteligence,2
4716,25,Business Management,1,Účetnictví,2
4414,23,Business Management,2,Obchodní právo,4
2448,21,Business Management,2,Veřejné finance,2
1570,27,Softwarový vývoj,1,Bezpečnost softwaru,4
3904,28,Softwarový vývoj,1,Matematika,2
3505,20,Business Management,1,Finance,3
1917,27,Softwarový vývoj,1,Web Development,1
7982,30,Business Management,2,Finance,1
8427,29,Business Management,1,Inovace v podnikání,2
7336,27,Softwarový vývoj,3,Algoritmy,4
2678,19,Business Management,3,Anglický jazyk,5
1615,23,Business Management,1,Strategické řízení,2
8086,18,Business Management,2,Finance,3
5749,27,Softwarový vývoj,3,Data Science,2
4505,25,Business Management,2,Anglický jazyk,4
5529,30,Softwarový vývoj,1,UI/UX Design,4
2135,22,Business Management,1,Inovace v podnikání,4
9566,30,Softwarový vývoj,1,Bezpečnost softwaru,3
8226,24,Business Management,3,Inovace v podnikání,3
6162,29,Business Management,1,Anglický jazyk,2
1206,29,Softwarový vývoj,2,Software Engineering,2
5875,24,Business Management,2,Inovace v podnikání,4
2319,28,Business Management,2,Lidské zdroje,1
2141,27,Business Management,1,Finance,1
5627,23,Softwarový vývoj,2,Databáze,2
8389,22,Softwarový vývoj,3,Databáze,2
3690,19,Business Management,3,Podniková etika,5
8323,20,Business Management,2,Anglický jazyk,2
4255,20,Softwarový vývoj,3,Umělá inteligence,1
9281,22,Softwarový vývoj,2,Matematika,3
6213,19,Softwarový vývoj,3,Web Development,4
5108,28,Softwarový vývoj,3,Bezpečnost softwaru,4
4020,18,Business Management,1,Mezinárodní obchod,4
2857,21,Softwarový vývoj,2,Anglický jazyk,2
9996,27,Softwarový vývoj,2,UI/UX Design,2
3789,30,Softwarový vývoj,3,Anglický jazyk,5
4875,20,Softwarový vývoj,3,UI/UX Design,2
8605,28,Softwarový vývoj,1,UI/UX Design,5
9135,20,Business Management,2,Mezinárodní obchod,4
7055,29,Softwarový vývoj,1,Data Science,3
4882,27,Business Management,3,Finance,4
8175,28,Business Management,3,Strategické řízení,1
8129,23,Business Management,1,Finance,5
6021,29,Business Management,3,Lidské zdroje,1
5735,26,Business Management,3,Podniková etika,5
3387,27,Business Management,2,Projektový management,5
7582,30,Softwarový vývoj,3,Matematika,3
6866,27,Business Management,2,Matematika,2
3566,28,Softwarový vývoj,3,Cloud Computing,3
1975,30,Softwarový vývoj,2,UI/UX Design,1
8212,19,Business Management,3,Veřejné finance,5
2262,22,Business Management,2,Finance,1
6047,19,Business Management,2,Podniková etika,4
8382,23,Business Management,2,Veřejné finance,3
7231,18,Business Management,2,Projektový management,1
4327,18,Softwarový vývoj,1,Anglický jazyk,1
6630,26,Softwarový vývoj,2,Software Engineering,2
3259,27,Business Management,3,Projektový management,2
2257,22,Softwarový vývoj,1,Software Engineering,2
1464,26,Business Management,3,Veřejné finance,5
4294,29,Softwarový vývoj,3,Umělá inteligence,3
7774,29,Softwarový vývoj,1,Programování,4
8431,25,Softwarový vývoj,2,Programování,4
2230,26,Softwarový vývoj,1,Anglický jazyk,4
4805,26,Softwarový vývoj,3,Bezpečnost softwaru,2
7419,25,Softwarový vývoj,1,Umělá inteligence,1
6750,20,Business Management,2,Podniková etika,1
4856,24,Softwarový vývoj,2,Systémová architektura,5
4135,21,Business Management,1,Anglický jazyk,2
7953,25,Business Management,3,Marketing,5
7034,24,Business Management,2,Strategické řízení,2
5589,29,Business Management,2,Matematika,5
2546,26,Softwarový vývoj,3,Systémová architektura,1
7065,25,Softwarový vývoj,1,Cloud Computing,2
2094,20,Business Management,2,Lidské zdroje,5
3411,22,Softwarový vývoj,3,Systémová architektura,1
3617,20,Business Management,1,Finance,4
9954,28,Softwarový vývoj,3,Bezpečnost softwaru,1
5145,29,Softwarový vývoj,3,Software Engineering,1
3775,26,Business Management,3,Obchodní právo,2
7628,18,Softwarový vývoj,1,Databáze,2
4155,24,Softwarový vývoj,1,UI/UX Design,1
4970,26,Business Management,3,Anglický jazyk,2
8972,20,Business Management,1,Matematika,3
9775,24,Business Management,3,Management,4
6415,24,Softwarový vývoj,1,Umělá inteligence,4
5331,28,Business Management,3,Matematika,2
2942,19,Softwarový vývoj,2,Databáze,1
7026,22,Business Management,3,Anglický jazyk,4
9301,27,Softwarový vývoj,1,Operační systémy,4
1191,30,Softwarový vývoj,2,Umělá inteligence,2
1861,24,Business Management,2,Strategické řízení,4
7711,19,Softwarový vývoj,3,Data Science,5
1649,27,Business Management,2,Podniková etika,1
5134,27,Softwarový vývoj,2,Cloud Computing,2
8587,19,Softwarový vývoj,3,Web Development,4
9828,28,Business Management,2,Projektový management,5
2036,30,Softwarový vývoj,3,Algoritmy,2
5131,23,Softwarový vývoj,2,Programování,1
3148,19,Softwarový vývoj,1,Operační systémy,5
6457,27,Business Management,3,Marketing,3
7079,18,Softwarový vývoj,1,Systémová architektura,2
3430,20,Business Management,1,Management,1
2879,29,Softwarový vývoj,3,Algoritmy,4
8542,18,Business Management,2,Finance,5
3011,23,Business Management,3,Marketing,1
4373,21,Softwarový vývoj,2,Anglický jazyk,5
8357,19,Softwarový vývoj,3,Systémová architektura,2
2289,30,Softwarový vývoj,3,Web Development,2
2447,29,Softwarový vývoj,1,Operační systémy,1
4199,24,Business Management,3,Anglický jazyk,2
7381,24,Softwarový vývoj,1,Anglický jazyk,4
8522,25,Business Management,1,Marketing,3
7059,29,Business Management,1,Anglický jazyk,4
4183,29,Softwarový vývoj,1,Umělá inteligence,1
6462,24,Business Management,3,Matematika,1
4216,30,Business Management,1,Strategické řízení,1
4136,18,Business Management,2,Strategické řízení,3
4318,20,Softwarový vývoj,2,Operační systémy,4
3782,30,Business Management,1,Mezinárodní obchod,1
8657,18,Business Management,2,Mezinárodní obchod,2
5920,19,Business Management,2,Obchodní právo,1
7324,18,Business Management,2,Podniková etika,1
7327,29,Business Management,1,Matematika,2
9417,26,Business Management,2,Strategické řízení,4
1776,24,Business Management,3,Veřejné finance,1
6208,26,Softwarový vývoj,3,Operační systémy,5
1687,25,Softwarový vývoj,2,Data Science,1
1529,27,Softwarový vývoj,3,Web Development,1
6067,19,Softwarový vývoj,3,Bezpečnost softwaru,4
9080,18,Softwarový vývoj,3,Matematika,1
6518,22,Softwarový vývoj,1,Databáze,3
3153,24,Business Management,1,Obchodní právo,2
7094,19,Softwarový vývoj,2,Systémová architektura,4
7974,21,Softwarový vývoj,3,Anglický jazyk,1
5774,24,Business Management,3,Obchodní právo,5
8692,30,Business Management,1,Strategické řízení,3
4103,26,Softwarový vývoj,1,Databáze,4
3440,23,Softwarový vývoj,2,Umělá inteligence,4
5135,24,Business Management,2,Management,2
8124,25,Softwarový vývoj,2,UI/UX Design,1
6201,29,Business Management,2,Strategické řízení,4
1844,29,Softwarový vývoj,1,Cloud Computing,5
1446,25,Business Management,1,Lidské zdroje,5
4915,30,Business Management,3,Marketing,5
4109,26,Softwarový vývoj,1,Anglický jazyk,1
2234,29,Softwarový vývoj,1,Systémová architektura,3
7587,27,Softwarový vývoj,3,Software Engineering,4
1226,19,Softwarový vývoj,3,Anglický jazyk,3
5143,30,Softwarový vývoj,3,Operační systémy,1
8185,24,Business Management,3,Obchodní právo,1
6558,19,Business Management,1,Lidské zdroje,5
1186,24,Business Management,3,Lidské zdroje,2
3535,28,Business Management,3,Anglický jazyk,3
2932,26,Business Management,3,Management,4
3032,21,Softwarový vývoj,1,Bezpečnost softwaru,1
2252,29,Softwarový vývoj,3,Cloud Computing,1
6509,22,Softwarový vývoj,2,Umělá inteligence,5
6074,22,Business Management,3,Účetnictví,4
2881,29,Softwarový vývoj,1,Matematika,4
1269,19,Business Management,3,Účetnictví,5
2630,30,Softwarový vývoj,3,Software Engineering,1
5405,20,Business Management,3,Inovace v podnikání,5
7139,30,Softwarový vývoj,3,Systémová architektura,2
2574,27,Softwarový vývoj,1,Umělá inteligence,5
2695,18,Softwarový vývoj,1,Operační systémy,4
4258,20,Business Management,3,Anglický jazyk,4
4262,22,Softwarový vývoj,3,Systémová architektura,3
2445,26,Softwarový vývoj,1,Anglický jazyk,4
7263,18,Softwarový vývoj,2,Bezpečnost softwaru,2
9411,23,Softwarový vývoj,3,Bezpečnost softwaru,3
1052,29,Business Management,3,Veřejné finance,2
6570,19,Business Management,1,Podniková etika,3
8579,29,Softwarový vývoj,3,Databáze,5
2666,23,Softwarový vývoj,2,Data Science,5
7901,27,Business Management,2,Veřejné finance,4
3785,23,Business Management,1,Mezinárodní obchod,5
1719,18,Business Management,2,Účetnictví,2
9597,22,Softwarový vývoj,2,Algoritmy,5
7855,27,Business Management,1,Marketing,4
3294,19,Business Management,3,Strategické řízení,5
9263,18,Business Management,1,Podniková etika,1
5482,28,Softwarový vývoj,3,Cloud Computing,5
1698,26,Business Management,1,Projektový management,1
8243,23,Softwarový vývoj,1,Databáze,2
6918,18,Softwarový vývoj,1,Algoritmy,1
1348,27,Softwarový vývoj,3,Anglický jazyk,3
6374,26,Business Management,3,Účetnictví,3
8869,29,Business Management,1,Mezinárodní obchod,1
1307,26,Business Management,2,Účetnictví,3
4416,30,Business Management,3,Matematika,5
5820,24,Business Management,1,Obchodní právo,5
4558,26,Business Management,3,Finance,5
5478,18,Business Management,2,Finance,4
7531,30,Softwarový vývoj,3,Databáze,2
5620,20,Softwarový vývoj,1,Web Development,4
3985,25,Softwarový vývoj,2,Software Engineering,1
9112,20,Softwarový vývoj,2,Umělá inteligence,1
9467,25,Business Management,3,Účetnictví,5
3547,20,Softwarový vývoj,1,Anglický jazyk,2
1336,21,Softwarový vývoj,2,Matematika,1
3979,30,Business Management,2,Veřejné finance,5
4968,29,Business Management,1,Anglický jazyk,2
1910,29,Softwarový vývoj,1,UI/UX Design,5
2996,21,Business Management,2,Anglický jazyk,4
4129,22,Softwarový vývoj,1,Cloud Computing,1
6447,27,Business Management,2,Projektový management,4
7129,27,Softwarový vývoj,1,Bezpečnost softwaru,1
6850,28,Softwarový vývoj,1,Web Development,4
5204,21,Business Management,2,Inovace v podnikání,4
8446,24,Business Management,2,Lidské zdroje,2
9519,28,Softwarový vývoj,2,Databáze,3
1314,21,Business Management,1,Anglický jazyk,4
2134,28,Softwarový vývoj,3,Databáze,2
5876,18,Softwarový vývoj,1,Matematika,3
9102,22,Softwarový vývoj,2,Cloud Computing,4
9347,29,Softwarový vývoj,2,Databáze,4
6592,25,Softwarový vývoj,2,UI/UX Design,5
2724,23,Business Management,3,Projektový management,3
4343,21,Softwarový vývoj,3,Databáze,1
1886,21,Softwarový vývoj,3,Software Engineering,3
1721,30,Business Management,3,Marketing,3
8678,18,Softwarový vývoj,1,Anglický jazyk,3
4357,27,Softwarový vývoj,2,Data Science,3
1870,30,Softwarový vývoj,1,Umělá inteligence,5
7751,18,Softwarový vývoj,1,Operační systémy,2
1497,20,Business Management,3,Management,5
2756,21,Softwarový vývoj,1,Operační systémy,1
2117,21,Softwarový vývoj,1,Matematika,5
3828,19,Softwarový vývoj,1,Software Engineering,5
2647,28,Softwarový vývoj,3,Cloud Computing,3
7992,26,Business Management,1,Marketing,5
7771,25,Business Management,2,Inovace v podnikání,1
1142,20,Softwarový vývoj,1,Databáze,1
3761,28,Business Management,1,Veřejné finance,4
4435,19,Business Management,1,Účetnictví,1
7622,18,Business Management,2,Marketing,2
8069,27,Softwarový vývoj,3,Programování,1
5512,26,Softwarový vývoj,2,Programování,1
2848,22,Business Management,2,Anglický jazyk,3
3696,25,Business Management,2,Účetnictví,2
2717,30,Softwarový vývoj,1,Databáze,3
4072,21,Business Management,2,Marketing,3
3786,19,Softwarový vývoj,3,Anglický jazyk,4
4791,22,Business Management,1,Management,1
4871,25,Business Management,1,Projektový management,2
2806,23,Business Management,1,Mezinárodní obchod,2
2504,25,Softwarový vývoj,2,Web Development,4
4308,28,Business Management,3,Strategické řízení,2
8117,20,Softwarový vývoj,1,UI/UX Design,2
6048,22,Business Management,1,Lidské zdroje,5
9263,19,Business Management,3,Podniková etika,5
2690,29,Softwarový vývoj,3,UI/UX Design,2
4303,28,Business Management,2,Inovace v podnikání,5
4113,29,Softwarový vývoj,3,Data Science,3
8850,20,Business Management,1,Matematika,4
7416,24,Softwarový vývoj,2,Programování,3
2504,18,Softwarový vývoj,3,Matematika,4
9924,25,Business Management,2,Podniková etika,2
4924,22,Softwarový vývoj,2,UI/UX Design,5
9615,19,Business Management,3,Matematika,2
5485,20,Softwarový vývoj,1,Software Engineering,2
9100,30,Softwarový vývoj,3,Web Development,5
9684,21,Business Management,2,Projektový management,1
1191,19,Softwarový vývoj,1,UI/UX Design,4
9690,27,Business Management,1,Mezinárodní obchod,3
5917,30,Business Management,3,Marketing,1
6831,22,Softwarový vývoj,2,UI/UX Design,3
5322,24,Business Management,1,Účetnictví,1
7999,30,Softwarový vývoj,2,Web Development,2
8282,26,Business Management,2,Matematika,5
2874,18,Softwarový vývoj,1,Data Science,3
5763,27,Softwarový vývoj,3,Bezpečnost softwaru,5
9464,30,Business Management,1,Anglický jazyk,1
2051,23,Business Management,1,Obchodní právo,3
8538,23,Business Management,3,Účetnictví,2
8411,18,Softwarový vývoj,3,Software Engineering,2
7320,19,Business Management,2,Marketing,2
